Iteration	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]	interval_times[10]
1770	-187.0694	-179.0778	-7.991637	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1780	-215.5904	-179.9602	-35.6302	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1790	-204.7318	-181.9005	-22.83136	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1800	-229.1457	-184.2746	-44.87109	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1810	-223.7195	-182.0857	-41.63375	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1820	-200.3992	-179.7989	-20.60028	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1830	-220.7101	-181.0186	-39.69152	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1840	-204.7958	-180.2893	-24.50654	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1850	-193.4231	-181.0575	-12.36565	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1860	-203.3312	-179.7382	-23.59306	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1870	-217.0402	-180.787	-36.25317	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1880	-227.0311	-183.4101	-43.62099	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1890	-214.7371	-181.6625	-33.07462	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1900	-209.9813	-187.0137	-22.9676	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1910	-227.5832	-181.2623	-46.32092	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
1920	-216.5108	-178.2177	-38.29307	6.28314	12.5663	18.8494	25.1326	31.4157	37.6988	43.982	50.2651	56.5482	62.8314
