Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
512	0	3.277655	0	3.277655	0.02260449
513	1	2.675725	0	2.675725	0.04099337
514	0	1.703269	0	1.703269	0.06097523
515	1	2.655958	0	2.655958	0.01113245
516	0	3.0598	0	3.0598	0.01452334
517	1	3.230667	0	3.230667	0.02589634
518	0	3.214773	0	3.214773	0.01732824
519	1	3.169821	0	3.169821	0.02834468
520	0	3.154826	0	3.154826	0.02886102
521	1	3.280167	0	3.280167	0.02212721
522	0	3.280756	0	3.280756	0.02100456
523	1	2.441991	0	2.441991	0.04597029
524	0	2.782889	0	2.782889	0.03860717
525	1	2.130616	0	2.130616	0.008808322
526	0	3.272585	0	3.272585	0.01985757
527	1	3.070247	0	3.070247	0.03145803
528	0	2.185902	0	2.185902	0.05123246
529	1	3.185924	0	3.185924	0.01661154
530	0	3.236528	0	3.236528	0.02560965
531	1	1.590674	0	1.590674	0.00729133
532	0	3.257691	0	3.257691	0.02440914
533	1	2.992192	0	2.992192	0.03357103
534	0	2.649599	0	2.649599	0.04156284
535	1	3.183207	0	3.183207	0.02786212
536	0	3.158069	0	3.158069	0.02875129
537	1	3.281412	0	3.281412	0.02160551
538	0	3.227788	0	3.227788	0.02603217
539	1	3.226878	0	3.226878	0.01768614
540	0	3.280105	0	3.280105	0.02082665
541	1	3.140129	0	3.140129	0.02934655
542	0	3.27689	0	3.27689	0.02271587
543	1	1.055817	0	1.055817	0.07415685
544	0	3.277919	0	3.277919	0.02256362
545	1	2.868599	0	2.868599	0.03662179
546	0	2.502203	0	2.502203	0.01031447
547	1	0.7385394	0	0.7385394	0.08076758
548	0	3.25843	0	3.25843	0.02436021
549	1	3.070113	0	3.070113	0.01465767
550	0	2.10662	0	2.10662	0.008727282
551	1	1.713161	0	1.713161	0.06077581
552	0	2.821784	0	2.821784	0.01222699
553	1	3.280318	0	3.280318	0.02208751
554	0	3.157843	0	3.157843	0.01603527
555	1	2.750983	0	2.750983	0.03932716
556	0	2.912123	0	2.912123	0.01296189
557	1	2.770483	0	2.770483	0.0388882
558	0	2.949109	0	2.949109	0.03466674
559	1	3.280009	0	3.280009	0.02216634
560	0	2.429289	0	2.429289	0.04623476
561	1	3.196333	0	3.196333	0.01685232
562	0	3.271029	0	3.271029	0.02337655
563	1	3.268634	0	3.268634	0.01954594
564	0	0.2371618	0	0.2371618	0.09149622
565	1	1.668973	0	1.668973	0.06166681
566	0	3.162132	0	3.162132	0.01611743
567	1	3.263086	0	3.263086	0.02403448
568	0	1.845177	0	1.845177	0.05811616
569	1	3.280735	0	3.280735	0.02196202
570	0	1.000984	0	1.000984	0.07529066
571	1	-1.052315	0	-1.052315	0.1210535
572	0	1.105305	0	1.105305	0.07313644
573	1	2.949905	0	2.949905	0.03464684
574	0	2.200315	0	2.200315	0.009053077
575	1	2.739451	0	2.739451	0.03958525
576	0	3.280231	0	3.280231	0.02085693
577	1	2.992428	0	2.992428	0.03356489
578	0	-1.013971	0	-1.013971	0.1201289
579	1	3.200508	0	3.200508	0.02720046
580	0	3.279299	0	3.279299	0.0223211
581	1	2.827607	0	2.827607	0.03758162
582	0	-0.1271108	0	-0.1271108	0.09954056
583	1	3.270475	0	3.270475	0.02342865
584	0	3.036267	0	3.036267	0.032402
585	1	3.010101	0	3.010101	0.0331026
586	0	2.781856	0	2.781856	0.03863062
587	1	2.837119	0	2.837119	0.0373607
588	0	3.040751	0	3.040751	0.03227977
589	1	3.274263	0	3.274263	0.02304324
590	0	3.276129	0	3.276129	0.02021017
591	1	1.419248	0	1.419248	0.006911929
592	0	2.727563	0	2.727563	0.03985019
593	1	2.683993	0	2.683993	0.01129948
594	0	3.268872	0	3.268872	0.01956312
595	1	3.216947	0	3.216947	0.02651936
596	0	2.99206	0	2.99206	0.03357444
597	1	2.479166	0	2.479166	0.04519345
598	0	-1.446415	0	-1.446415	0.1307325
599	1	2.551872	0	2.551872	0.04366017
600	0	1.491322	0	1.491322	0.06525721
601	1	2.26001	0	2.26001	0.04972213
602	0	3.096928	0	3.096928	0.03068358
603	1	0.6927887	0	0.6927887	0.08173148
604	0	1.078197	0	1.078197	0.07369507
605	1	2.210925	0	2.210925	0.05072333
606	0	3.281156	0	3.281156	0.02116323
607	1	3.272159	0	3.272159	0.01982078
608	0	3.1109	0	3.1109	0.03026379
609	1	3.019596	0	3.019596	0.01403797
610	0	1.859551	0	1.859551	0.05782662
611	1	3.21037	0	3.21037	0.01720792
612	0	3.278553	0	3.278553	0.02245922
613	1	1.734602	0	1.734602	0.06034366
614	0	3.159182	0	3.159182	0.02871339
615	1	3.279345	0	3.279345	0.02066864
616	0	1.406972	0	1.406972	0.006886193
617	1	3.281392	0	3.281392	0.02132175
618	0	3.234388	0	3.234388	0.02571599
619	1	2.95005	0	2.95005	0.03464323
620	0	2.74527	0	2.74527	0.03945515
621	1	2.468812	0	2.468812	0.04541025
622	0	3.277207	0	3.277207	0.02267087
623	1	2.280959	0	2.280959	0.009355303
